Latitude,Longitude,id,Name,Healthlink,Address,Phone,Fax,Email,Date Of La,COUNTY_ENG,SUPPLY,xcoord,ycoord
53.336064000000000,-6.26977,5577,Other - Gay Men's Health Service,1791,"The Meath Primary Care Centre, Heytesbury Street, Dublin 8, D08 HX97",515595,,,12-Apr-22,DUBLIN CITY,1.09,-6.269757495,53.33598648
53.350754000000002,-6.265885,1958,Other - GP Advisor National Cancer Advisory Centre,0,"The National Screening Service, Kings Inn House, 194 Parnell Street, Dublin 1, D01 A3Y8",086 3856143,,,01-Feb-22,DUBLIN CITY,1.09,-6.265794716,53.35066438
53.277734000000002,-6.216146,1333,Centric Health Sandyford Medical And Dental,1333,"The Plaza, Beacon South Quarter, Dublin 18, D18 F729",01 2955010 526799 087 2454748,01 2956528,centricgp.ie/sandyfor_medical/index.html,08-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.216265754,53.27761348
53.331617999999999,-6.371102,3368,Parkwest Medical Centre,3368,"The Plaza, Park West Avenue, Park West Business Park, Dublin 12, D12 Y4C0",01 6804399 384771,01 6204399,,26-Apr-22,DUBLIN CITY,1.09,-6.3708079,53.3316766
53.287187000000003,-6.376216,4182,Other - Safetynet Roma GP Clinic,0,"The Russell Centre, Tallaght Cross West, Dublin 24, D24 DH74",958200 0868299977,,info@primarycaresafetynet.ie,27-Apr-22,SOUTH DUBLIN,2.264,-6.376200679,53.28714097
53.344095000000003,-6.258739,1261,Student Health - Trinity College,1261,"The University Of Dublin Trinity College, College Green, Dublin 2, D02 PN40",01 6081556 544243 087 2434171,,,08-Apr-22,DUBLIN CITY,1.09,-6.25872724,53.34419446
53.252631999999998,-6.214028,1856,Stepaside Medical Centre,1856,"The Village, Enniskerry Road, Stepaside Village, Dublin 18, D18 TW61",01 2948988 155678,01 2948700,john@hastingssurgery.ie,22-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.214018959,53.25281061
53.288088999999999,-6.139895,5593,HSE - Community Medical Doctors,0,"Tivoli Road, Dun Laoghaire, Co. Dublin, A96 DK64",012365280 379760,,,28-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.139780954,53.28823203
53.286306000000003,-6.432187,2075,Swiftbrook Medical Centre,2075,"Tlc Centre, Fortunestown Lane, Dublin 24, D24 K5KC",01 6308877 11950 086 8593028,01 6308857,info@swiftbrookmedical.ie,27-Apr-22,SOUTH DUBLIN,2.264,-6.431573531,53.28642774
53.391474000000002,-6.191161,2474,Nursing Home - TLC Carton,0,"Tonlegee Road, Dublin 5, D05 N5K3",01 9631416 895871,,tlccarton@tlccentre.ie,31-Mar-22,DUBLIN CITY,1.09,-6.191644885,53.39161218
53.451811999999997,-6.152615,1796,Temenos Medical Centre,1796,"Townyard House, Townyard Lane, Malahide, Co. Dublin, K36 Y622",01 8455994 163048,01 8455992,,22-Apr-22,FINGAL,2.212,-6.152439685,53.4518038
53.451811999999997,-6.152615,2394,Townyard House Medical Centre,0,"Townyard House, Townyard Lane, Malahide, Co. Dublin, K36 Y622",01 5525428,,,24-Apr-20,FINGAL,2.212,-6.152439685,53.4518038
53.419511000000000,-6.383995,1541,Tyrrelstown Medical Centre - Primacare,1541,"Tyrellstown Plaza, Dublin 15, D15 K667",01 8856380  01 8856381  136264 087 7496759,01 8273782,tyrellstown@primacare.ie,15-Apr-22,FINGAL,2.212,-6.384193327,53.41936199
53.286759000000004,-6.242454,1553,Centric Health - Dundrum Medical,1553,"Unit 1 Level 4, Dundrum Town Centre, Sandyford Road, Dublin 16, D16 XC91",01 2166960 319827 087 7496759,01 2166978,,15-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.242760622,53.28663859
53.401344000000002,-6.258824,2142,Santry GP.ie Clinic,2142,"Unit 1 Northwood House, Northwood Business Park, Santry, Dublin 9, D09 E289",01 8420007 609027 086 8526188,01 8579652,,27-Apr-22,FINGAL,2.212,-6.259132838,53.40134922
53.276204000000000,-6.158256,5495,Tully Family Practice,5495,"Unit 1, Bakers Point, Pottery Road, Dun Laoghaire, A96 Y80F",786667 0858776808,,,28-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.15786653,53.27582552
53.276024000000000,-6.249555,2273,Ballinteer Medical,2273,"Unit 1, Ballinteer Business Centre, Ballinteer Avenue, Dublin 16, D16 X0H2",01 5079977 708904,01 5079970,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.249380091,53.27591626
53.281894999999999,-6.294781,3299,Ballyboden Medical,3299,"Unit 1, Ballyboden Shopping Centre, Taylor's Lane, Dublin 16, D16 RK74",01 4942286 411804,01 4965262,,26-Apr-22,SOUTH DUBLIN,2.264,-6.294856359,53.28172323
53.419508999999998,-6.382697,2094,Oakland Clinic,2094,"Unit 1, Block D, Tyrellstown Plaza, Dublin 15, D15 V292",01 8272327 01 8275912 789606,01 8272951,,11-Apr-22,FINGAL,2.212,-6.382757853,53.41966416
53.402113999999997,-6.297559,4273,Melville Medical Clinic,4273,"Unit 10 Meakstown Neighbourhood Centre, Melville Road, Meakstown Finglas, Dublin 11, D11 TXP3",01 8422522 088303,,,27-Apr-22,FINGAL,2.212,-6.297677695,53.40213672
53.384405000000001,-6.400632,3379,HSE - Addiction Resource Blanchardstown  Centre,0,"Unit 104a Dillon House, Porters Road, Coolmine Industrial Estate, Dublin 15, D15 DX00",01 8219140 526102,,,26-Apr-22,FINGAL,2.212,-6.400721543,53.38420864
53.296716000000004,-6.297408,1356,Solas Medical Centre,1356,"Unit 12Rathfarnham Shopping Centre, Butterfield Avenue, Dublin 14, D14 VP03",01 4943119 104355 087 2491809,01 4069770,meslevin@gofree.indigo.ie,11-Apr-22,SOUTH DUBLIN,2.264,-6.297062174,53.29664053
53.292568000000003,-6.267265,2566,The Gables Medical Centre,2566,"Unit 13 Nutgrove Retail Park, Nutgrove Avenue, Rathfarnham, Dublin 14, D14 NT35",01 2988488 560243,01 2980287,,11-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.267167486,53.29288332
53.372923999999998,-6.360864,5545,The Work Doctor,2375,"Unit 14 Ashleigh Centre, Castleknock Road, Castleknock, Dublin 15, D15 EW2R",01 8218551 488226,,theworkdoctor@gmail.com,28-Apr-22,FINGAL,2.212,-6.360604468,53.3729029
53.285902000000000,-6.375708,5580,Dr Maria Galdon-Blesa,5580,"Unit 14, Belgard Square West, Dublin 24, D24 K5W9",604909,,,28-Apr-22,SOUTH DUBLIN,2.264,-6.375530941,53.28580452
53.347757999999999,-6.278864,2449,Plaza Health,2449,"Unit 16, Block C, Smithfield Market, Dublin 7, D07 V583",01 4440709 797557 085 1573345,01 4440709,hello@PlazaHealth.ie,11-Apr-22,DUBLIN CITY,1.09,-6.278881524,53.34764336
53.283000000000001,-6.317818,3307,GP Practice,3307,"Unit 19/20, Knocklyon Shopping Centre, Idrone Avenue, Dublin 16, D16 EA36",01 4934321 753485,01 4951955,,26-Apr-22,SOUTH DUBLIN,2.264,-6.317732647,53.28315481
53.401757000000003,-6.302279,2485,HSE - Finglas Mental Health,0,"Unit 1c, Century Business Park, Dublin 11, D11 RR82",01 8443263 460758,,,31-Mar-22,FINGAL,2.212,-6.302064568,53.40171523
53.454453000000001,-6.222611,2415,Salus Medical Clinic,2415,"Unit 2 Albany House, Main Street, Swords, Co. Dublin, K67 X2H5",01 8405352 175782,01 8079044,,11-Apr-22,FINGAL,2.212,-6.222832838,53.45429772
53.321325999999999,-6.315748,1530,Crumlin Family Practice,1530,"Unit 2, Windmill Lodge, Windmill Road, Dublin 12, D12 XT54",01 4556858 931739 087 2530438,01 4557299,,15-Apr-22,DUBLIN CITY,1.09,-6.315526634,53.32127609
53.388514000000001,-6.167089,1025,Clannad Medical Centre,1025,"Unit 25/26 Kilbarrack Shopping Centre, Swan's Nest Road, Dublin 5, D05 H6Y6",01 8480855 688855 087 6797970,01 8483603,clannadmedicalcentre@gmail.com,07-Apr-22,DUBLIN CITY,1.09,-6.167231598,53.38818966
53.278373999999999,-6.163387,1503,Deansgrange Medical Centre,1503,"Unit 3 2 Clonkeen Road, Deansgrange, Blackrock, Co. Dublin, A94 A4E4",01 2892116 702414 087 9839604,01 2898143,,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.163548298,53.27849222
53.349412000000001,-6.279455,3827,"Family Health Care, Thundercut Alley",3827,"Unit 3 Block E, Smithfield Market, Smithfield, Dublin 7, D07 VH01",01 8788471 422534,,,27-Apr-22,DUBLIN CITY,1.09,-6.279640417,53.34942555
53.338258000000003,-6.400693,1734,Neilstown Surgery,1734,"Unit 3 Neilstown Shopping Centre, Neilstown Road, Dublin 22, D22 T0A8",01 4573975 691251 087 1304212,01 4574265,croninneilstown@eircom.net,15-Apr-22,SOUTH DUBLIN,2.264,-6.400715269,53.33843714
53.347383000000001,-6.285065,5054,Family Health Care (Polska Przychodnia Rodzinna),0,"Unit 3, Block E, Thundercut Alley, Dublin 7, D07 YH01",01 8788471 862460 085 1024218,,,27-Apr-22,DUBLIN CITY,1.09,-6.285073937,53.34733044
53.386710999999998,-6.376592,1279,D15 GP Clinic,1279,"Unit 3, Main Street, Blanchardstown, Dublin 15, D15 YP03",01 8217365 185644 087 2235532,01 8202546,anasovi@live.ie,08-Apr-22,FINGAL,2.212,-6.37668848,53.38675656
53.342748999999998,-6.257482,5085,Tir na nOg Clinic,0,"Unit 31, Morrison Chambers, 32 Nassau Street, Dublin 2, D02 WE12",01 8324283 496092 086 8755979,,info@tirnanogclinic.com,27-Apr-22,DUBLIN CITY,1.09,-6.257429866,53.34283118
53.393000000000001,-6.390181,2741,The Blanchardstown Centre Surgery,2741,"Unit 331, The Blanchardstown Centre, Dublin 15, D15 A362",01 8227779 606545,01 8227797,,19-Apr-22,FINGAL,2.212,-6.390021452,53.39309334
53.361131999999998,-6.298731,2344,The Milligan Family Practice,2344,"Unit 3a, Maple Shopping Centre, Navan Road, Dublin 7, D07 H3NH",01 9060888 532561,,,27-Apr-22,DUBLIN CITY,1.09,-6.298349599,53.36104275
53.357312000000000,-6.37537,3653,Palmerstown Medical Centre,3653,"Unit 4, Aldi Centre, Lucan Road Old, Dublin 20, D20 EK76",01 6038022 209968,,,27-Apr-22,SOUTH DUBLIN,2.264,-6.375593379,53.35735657
53.404791000000003,-6.179043,4258,Northern Cross Medical Centre,4258,"Unit 4, Burnell Court, Malahide Road, Dublin 17, D17 KF95",01 4445977 380452 089 9530538,01 5521029,northerncrossmedicalcentre@gmail.com,27-Apr-22,DUBLIN CITY,1.09,-6.178392451,53.40468472
53.295613000000003,-6.341456,1687,Dr Daly,1687,"Unit 4, Castletymon Shopping Centre, Tymon Road, Dublin 24, D24 TP8N",01 4599248 648651 087 2582034,01 459939,,15-Apr-22,SOUTH DUBLIN,2.264,-6.341038309,53.29547235
53.322654999999997,-6.393016,3330,Centric Health - Village Medical Centre,3330,"Unit 4, Village Centre, Watery Lane, Dublin 22, D22 P3Y8",01 4592596 205250,01 4589538,,26-Apr-22,SOUTH DUBLIN,2.264,-6.393297133,53.32261345
53.411335000000001,-6.373491,5452,HSE - Public Health,0,"Unit 4/5 The Nexus Building, Blanchardstown Corporate Park 1, Dublin 15, D15 CF9K",01 8975101,,,07-Aug-20,FINGAL,2.212,-6.373656208,53.41114028
53.394734000000000,-6.162426,2734,Donaghmede Medical Clinic,2734,"Unit 40a, Donaghmede Shopping Centre, Grange Road, Dublin 13, D13 V9X6",01 8482922 507217,,,19-Apr-22,DUBLIN CITY,1.09,-6.163122618,53.39513604
53.260952000000003,-6.221064,2435,D18 Medical,2435,"Unit 40B Belarmine Plaza, Belarmine Avenue, Belarmine, Dublin 18, D18 W5W9",01 6523355 728148,,,11-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.221065526,53.26087639
53.401730999999998,-6.40776,2707,Huntstown Medical Centre,2707,"Unit 5 Pinewood House, Huntstown Way, Dublin 15, D15 TP93",01 8206598 161136,01 8220646,marygemmajim@yahoo.com,12-Apr-22,FINGAL,2.212,-6.407874358,53.40156285
53.363703000000001,-6.219543,4151,Other - Bodymed-physio Centre,0,"Unit 5 The Seapoint Building, 44/45 Clontarf Road, Dublin 3, D03 P903",,,,29-May-18,DUBLIN CITY,1.09,-6.219764334,53.36373239
53.345171999999998,-6.238464,1815,Hanover Medical Centre,1815,"Unit 5, Lazer Lane, Dublin 2, D02 RF77",01 6750040 431000 085 7594965,01 664123,,22-Apr-22,DUBLIN CITY,1.09,-6.23844237,53.34528293
53.279843000000000,-6.445379,5502,Slade Castle Family Practice,5502,"Unit 6, Slade Castle Court, Saggart, Co. Dublin, D24 NTE2",014587363 470023 0868051925,,,28-Apr-22,SOUTH DUBLIN,2.264,-6.445164939,53.27985452
53.322654999999997,-6.393016,4126,Dr K Olinger,0,"Unit 6, Village Centre, Watery Lane, Dublin 22, D22 V2H9",01 4589381 992259,01 4589538,,27-Apr-22,SOUTH DUBLIN,2.264,-6.393297133,53.32261345
53.422541000000002,-6.135228,2436,Kingsford Medical Centre,2436,"Unit 6Kingsford Cross, Strand Road, Portmarnock, Co. Dublin, D13 NW18",01 5676300 568126,01 5676301,,11-Apr-22,FINGAL,2.212,-6.13504686,53.42243536
53.268667000000001,-6.242697,5526,Blackglen Medical Centre,1716,"Unit 7 Blackglen Village Centre, Blackglen Road, Simon's Ridge, Dublin 18, D18 KN23",012161575 577562,014952185,,28-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.242907912,53.2687346
53.385829000000001,-6.174462,1058,Centric Health Raheny Medical,1058,"Unit 7, Hilltop, Raheny Road, Dublin 5, D05 F625",01 9031300 177519,01 8310593,,07-Apr-22,DUBLIN CITY,1.09,-6.174810196,53.38585499
53.321176999999999,-6.394735,1749,Tower Medical Centre,1749,"Unit 8, Tower Shopping Centre, Tower Road, Dublin 22, D22 N778",01 4594211 418544 087 6475695,01 4643689,,15-Apr-22,SOUTH DUBLIN,2.264,-6.395169234,53.32114271
53.391976999999997,-6.248229,2728,Omni Park Medical Centre,2728,"Unit 87, Omni Park Shopping Centre, Swords Road, Dublin 9, D09 K021",01 8425901 607467,01 8620303,,12-Apr-22,DUBLIN CITY,1.09,-6.248814615,53.39238643
53.374805000000002,-6.363211,2374,Generation Health Clinic,2374,"Unit 9a Castlecourt Shopping Centre, Castleknock Road, Dublin 15, D15 HPW0",01 8235367 330068,,,27-Apr-22,FINGAL,2.212,-6.363521472,53.37477757
53.339255999999999,-6.236422,1656,Barrow Medical,1656,"Unit E2, The Gasworks, Barrow Street, Dublin 4, D04 C1K7",01 6347007 208947 086 8535515,01 6347006,,15-Apr-22,DUBLIN CITY,1.09,-6.236643165,53.33927587
53.369303000000002,-6.19411,5408,CovidAss - Vernon Ave,0,"Vernon Avenue Health Centre, 161-171 Vernon Avenue, Dublin 3, D03 WT26",,,,17-Apr-20,DUBLIN CITY,1.09,-6.194496203,53.36932411
53.327055999999999,-6.344058,5170,VHI Hospital at Home,0,"Vhi Corporate Solutions, Waverley Business Park, Old Naas Road, Dublin 12, D12 H340",01 4039474 197616,01 4039475,,07-Apr-22,DUBLIN CITY,1.09,-6.343897818,53.32736432
53.348708000000002,-6.25604,5597,VHI Health and Wellbeing,0,"Vhi House, Abbey Street Lower, Dublin 1, D01 DX77",056 4444444 256191,,,07-Apr-22,DUBLIN CITY,1.09,-6.255965045,53.34853427
53.346272999999997,-6.284103,5449,Other - Step Up Step Down Intermediate Care Unit,0,"Voluntary Drug Treatment Network, Watling Street, Dublin 8, D08 Y56E",01 6498604,,,07-Jul-20,DUBLIN CITY,1.09,-6.28423826,53.34629573
53.393934999999999,-6.124665,2148,Dr Brian Walsh,2148,"Warren House, 16 Warrenhouse Road, Dublin 13, D13 TR53",01 8395512 01 8391081 230375,,,27-Apr-22,FINGAL,2.212,-6.124802606,53.39420104
53.385331000000001,-6.311617,5412,CovidAss - Wellmount,0,"Wellmount Health Centre, Wellmount Park, Dublin 11, D11 RH76",,,,17-Apr-20,DUBLIN CITY,1.09,-6.31115243,53.38532625
53.392125000000000,-6.384998,1465,Medical Suite,1465,"Westpoint Medical, Blanchardstown Centre, Dublin 15, D15 X624",01 8113177 579313,01 8342560,,15-Apr-22,FINGAL,2.212,-6.385239136,53.39198763
53.308039999999998,-6.237343,2020,Moe Family Practice,2020,"Woodlawn, Clonskeagh Road, Dublin 14, D14 X5R3",01 2691155 560076,01 6674642,,14-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.237392213,53.30816063
53.275798999999999,-6.330458,1549,Primacare Knocklyon,0,"Woodstown Shopping Centre, Ballycullen Road, Knocklyon, Dublin 16, D16 A6P4",01 4630962 1890 703 703 521909,01 4630538,,15-Apr-22,SOUTH DUBLIN,2.264,-6.330484873,53.27588995
53.353606999999997,-6.460023,1369,Dodsboro Clinic,1369,"Woodview Court, Tandys Lane, Lucan, Co. Dublin, K78 Y4C9",01 6241181 509723 087 2585451,01 6249089,admindodsboroclinic.com,12-Apr-22,SOUTH DUBLIN,2.264,-6.459825982,53.35349344
